Account ID Full,Account Name,Legal Name (BvD),Country,Region,Reporting Group,Ultimate Parent,Account Owner,Parent Account
001Ab000002rNCKIA2,Riverty,Riverty Group GmbH,Germany,EMEA,Bertelsmann,BERTELSMANN VERWALTUNGSGESELLSCHAFT MBH,Fenergo RevOps,
001Ab000002rOc2IAE,Riyad Bank,Riyad Bank,Saudi Arabia,EMEA,Riyad Bank,RIYAD BANK,Fenergo RevOps,
0013X00003XVyLtQAL,Rizal Commercial Banking Corp (RCBC),Rizal Commercial Banking Corp.,Philippines,APAC,RCBC,RIZAL COMMERCIAL BANKING CORP.,Adam Mason,
001Ab000002xTNbIAM,Rizal Commercial Banking Corporation (RCBC),Rizal Commercial Banking Corp.,Philippines,APAC,RCBC,RIZAL COMMERCIAL BANKING CORP.,Adam Mason,Rizal Commercial Banking Corp (RCBC)
0012000001WUVodAAH,RMB,Rand Merchant Bank Limited,South Africa,EMEA,RMB,Rand Merchant Bank Limited,Fenergo RevOps,
001Ab000002rNa2IAE,Robeco,Robeco Institutional Asset Management B.V.,Netherlands,EMEA,ORIX,ORIX CORPORATION,Karthik Gurumoorthy,Orix
001Ab000002xRzCIAU,Robeco Investment Management,Robeco Institutional Asset Management B.V.,Netherlands,EMEA,ORIX,ORIX CORPORATION,Gregory Fleming,Orix
0012000001bK8RnAAK,Robert W. Baird & Co. Inc.,Robert W. Baird & CO. Incorporated,United States,AMER,Robert W. Baird,BAIRD FINANCIAL GROUP,Fenergo RevOps,
001Ab000002rOn8IAE,Robinhood,Robinhood LLC,United States,AMER,Robinhood,"ROBINHOOD PARTNERS, LLC.",Gregory Fleming,
001Ab000002xRzYIAU,Robinsons Bank,The Robinsons Bank Corporation,Philippines,APAC,BPI (Bank of the Philippine Islands),BANK OF THE PHILIPPINE ISLANDS,Adam Mason,The Bank of the Philippine Islands (BPI)
001SZ000008uOS3YAM,Rockefeller Capital Management,Rockefeller Financial LLC,United States,AMER,Rockefeller Capital Management,RFS OPCO LLC,Fenergo RevOps,
001SZ00000LPVHTYA5,Rocket Mortgage,Rocket Mortgage LLC,United States,AMER,Rocket Mortgage,Rocket Mortgage LLC,Fenergo RevOps,
0010O00002PtyBRQAZ,Rockland Trust Company,Rockland Trust Company,United States,AMER,Rockland Trust,INDEPENDENT BANK CORP.,Fenergo RevOps,
001SZ000008tQgEYAU,Rockpoint,Rockpoint Group LLC,United States,AMER,Rockpoint,ROCKPOINT GROUP LLC,Fenergo RevOps,
001SZ000007CDMbYAO,Rockwell Collins,Rockwell Collins INC,United States,AMER,RTX,RTX CORPORATION,Jan Dinger,
001SZ000007CDLTYA4,Rohde & Schwarz,Rohde & Schwarz GmbH & Co. Kommanditgesellschaft,Germany,EMEA,Rohde & Schwarz,ROHDE & SCHWARZ GMBH & CO. KOMMANDITGESELLSCHAFT,Alexander Hase,
0013X00003ZKPqWQAX,Roland Berger,,Germany,EMEA,Roland Berger,,Richard Coveney,
001Ab000002rNeZIAU,Rootline,Rootline B.V.,Netherlands,EMEA,Rootline,Rootline B.V.,Fenergo RevOps,
001Ab000002rMtrIAE,Rootz LTD,Rootz LTD,Malta,EMEA,Rootz,STRIVE HOLDING LIMITED,Fenergo RevOps,
001Ab000003R41pIAC,Ropes & Gray (on behalf of Actis),Ropes & Gray LLP,United States,AMER,Ropes & Gray,ROPES & GRAY LLP,Roger Leahy,Ropes & Gray LLP
001SZ00000NtobhYAB,Ropes & Gray LLP,Ropes & Gray LLP,United States,AMER,Ropes & Gray,ROPES & GRAY LLP,Fenergo RevOps,
001SZ0000076pcpYAA,Rosedale Federal Savings & Loan Association,Rosedale Federal Savings And Loan Association,United States,AMER,Rosedale Federal,ROSEDALE FEDERAL SAVINGS AND LOAN ASSOCIATION,Fenergo RevOps,
001Ab000002rNUAIA2,Rothesay,Rothesay Ltd,United Kingdom,EMEA,Rothesay,ROTHESAY LIMITED,Margaret Kilroy,
0013X00003wC3j4QAC,Rothesay Life Plc,Rothesay Life Plc,United Kingdom,EMEA,Rothesay,ROTHESAY LIMITED,Margaret Kilroy,Rothesay
001Ab000003gjEfIAI,Rothschild & Co,Rothschild & CIE,France,EMEA,Rothschild,PONTHIEU RABELAIS HOLDING,Stephen Florence,Rothschilds*
001Ab000002xTOlIAM,Rothschild Inc.,Rothschild & CIE,France,EMEA,Rothschild,PONTHIEU RABELAIS HOLDING,Fenergo RevOps,Rothschilds*
0012000001WUUZfAAP,Rothschilds*,Rothschild & CO Wealth Management UK Limited,United Kingdom,EMEA,Rothschild,PONTHIEU RABELAIS HOLDING,Fenergo RevOps,
001Ab000003ptpfIAA,Round Hill Capital,Round Hill Capital Europe Limited,United Kingdom,EMEA,Round Hill Capital,MDB GLOBAL INVESTMENTS LLC,Fenergo RevOps,
001SZ00000HIylWYAT,Routefusion,Routefusion INC,United States,AMER,Routefusion,ROUTEFUSION INC,Fenergo RevOps,
0013X00002fqK1WQAU,Royal Bank of Canada (RBC) Capital Markets,Royal Bank of Canada,Canada,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,Royal Bank of Canada (RBC) Group
0010O000023gpydQAA,Royal Bank of Canada (RBC) Global Asset Management,Royal Bank of Canada,Canada,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,Royal Bank of Canada (RBC) Group
0012000001WUUdKAAX,Royal Bank of Canada (RBC) Group,Royal Bank of Canada,Canada,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,
0013X00002hDCyYQAW,Royal Bank of Canada (RBC) Investor & Treasury Services,Royal Bank of Canada,Canada,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,Royal Bank of Canada (RBC) Group
0013X00002fqKJrQAM,Royal Bank of Canada (RBC) Wealth Management,RBC Wealth Management,United States,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,Royal Bank of Canada (RBC) Group
0013X00002PGU9lQAH,Royal Bank of Canada International,Royal Bank Of Canada,Canada,AMER,RBC,ROYAL BANK OF CANADA,Rob Henley,Royal Bank of Canada (RBC) Group
0013X00003qQ8xaQAC,Royal Bank of Scotland,The Royal Bank of Scotland plc,United Kingdom,EMEA,NatWest,NATWEST GROUP PLC,Margaret Kilroy,Natwest Group
001SZ00000QEwBfYAL,Royal London,The Royal London Mutual Insurance Society Ltd,United Kingdom,EMEA,Royal London,THE ROYAL LONDON MUTUAL INSURANCE SOCIETY LTD,Bianca Mawee-Patel,Royal London Asset Management
0012000001WUVXgAAP,Royal London Asset Management,The Royal London Mutual Insurance Society Ltd,United Kingdom,EMEA,Royal London,THE ROYAL LONDON MUTUAL INSURANCE SOCIETY LTD,Bianca Mawee-Patel,
0012000001WUVXPAA5,RP Martin*,,United States,AMER,RP Martin,RP Martin*,Fenergo RevOps,
001Ab000002rOfyIAE,Rprtd,,United Kingdom,EMEA,Rprtd,Rprtd,Fenergo RevOps,
001Ab000002rNKdIAM,RS2,RS2 Germany GmbH,Germany,EMEA,RS2,RS2 SOFTWARE PLC,Fenergo RevOps,
001Ab000002xRNkIAM,RSA Group,Royal & Sun Alliance Insurance Ltd,United Kingdom,EMEA,Intact Financial,INTACT FINANCIAL CORP,Margaret Kilroy,Intact Financial Corporation
001Ab000003jmWnIAI,RSM Financial Services Luxembourg,RSM Financial Services Luxembourg,Luxembourg,EMEA,RSM Financial Services Luxembourg,FHG,David Warnock,
001Ab000003pv2SIAQ,RSM US LLP,RSM International Limited,United Kingdom,EMEA,RSM US,RSM INTERNATIONAL LIMITED,Gregory Fleming,
001SZ00000MJznxYAD,Rubicon Digital Asset,"Rubicon Defi, Inc.",United States,AMER,Rubicon Digital Asset,"Rubicon Defi, Inc.",Fenergo RevOps,
001Ab000003kZprIAE,Ruffer,Ruffer LLP,United Kingdom,EMEA,Ruffer,RUFFER LLP,Fenergo RevOps,
001Ab000003580eIAA,Runa,Runa Network Limited,United Kingdom,EMEA,Runa,RUNA NETWORK LIMITED,Fenergo RevOps,
0012000001WUUn0AAH,Russell Investment Group,Russell Investments Limited,United Kingdom,EMEA,Russell Investments Group,RUSSELL INVESTMENTS GROUP LTD,Gregory Fleming,Russell Investments
0010O00002PeLcoQAF,Russell Investments,"Russell Investment Management, LLC",United States,AMER,Russell Investments Group,RUSSELL INVESTMENTS GROUP LTD,Gregory Fleming,
0010O000023gwGUQAY,RWC Partners,RWC Partners Limited,United Kingdom,EMEA,RWC Partners,RWC PARTNERS HOLDINGS LIMITED,Fenergo RevOps,
001Ab000002ZcJhIAK,RWE Supply & Trading GmbH,RWE Supply & Trading GmbH,Germany,EMEA,RWE,RWE AKTIENGESELLSCHAFT,Roger Leahy,
001Ab000002rOo4IAE,Ryftpay,Ryft PAY LTD,United Kingdom,EMEA,Ryftpay,RYFT PAY LTD,Fenergo RevOps,
001SZ000007CDKWYA4,S&B,"S&B Engineers and Constructors, Ltd.",United States,AMER,S&B,"S&B ENGINEERS AND CONSTRUCTORS, LTD.",Jan Dinger,
0010O00002PtyBSQAZ,S&T Bank,S & T Bank,United States,AMER,S&T Bank,"S & T BANCORP, INC.",Mick Furlong,
001SZ00000nONorYAG,S64,S64 Ventures Ltd,Ireland,EMEA,S64 Ventures Ltd,S64 Ventures Ltd,David Warnock,
001SZ00000aYAMpYAO,SaarLB,,Germany,EMEA,SaarLB,LANDESBANK SAAR,Alexander Hase,
001Ab000003oB41IAE,Säästöpankkiryhmä,Central Bank of Savings Banks Finland PLC,Finland,EMEA,Saastopankkiryhma,SAASTOPANKKILIITTO OSK,Fenergo RevOps,
001Ab000002rNP4IAM,SAB Finance (TM),SAB Finance A.S.,Czech Republic,EMEA,SAB Finance,TRINITY BANKING GROUP A.S.,Fenergo RevOps,
0012000001ZeZs7AAF,Sabadell,Banco de Sabadell SA,Spain,EMEA,Sabadell,BANCO DE SABADELL SA,Alexander Hase,
001Ab000002xRyqIAE,"Sabadell United Bank, N.A.",Sabadell United Bank NA,United States,AMER,Sabadell United Bank,Sabadell United Bank NA,Fenergo RevOps,
001Ab000002rNbgIAE,SACE,Sace FCT S.P.A.,Italy,EMEA,Sace FCT,REPUBBLICA ITALIANA,Fenergo RevOps,
0013X00003WmZUQQA3,Sacombank,Saigon Thuong Tin Commercial Joint-Stock Bank- SACOMBANK,Viet Nam,APAC,Sacombank,SAIGON THUONG TIN COMMERCIAL JOINT-STOCK BANK- SACOMBANK,Fenergo RevOps,
001Ab000002rOm4IAE,SadaPay,Sadapay (Private) Limited,Pakistan,APAC,SadaPay,PAPARA ELEKTRONIK PARA AS,Fenergo RevOps,
001Ab000002rNekIAE,Safello,Safello AB,Sweden,EMEA,Safello,SAFELLO GROUP AB,Fenergo RevOps,
001Ab000002rNAbIAM,SafetyPay,Safetypay Europe SA.,Spain,EMEA,SafetyPay,PAYSAFE LIMITED,Fenergo RevOps,
0010O00002PtyBTQAZ,Safra National Bank of New York,Safra National Bank of New York,United States,AMER,Safra Bank,SNBNY HOLDINGS LIMITED,Fenergo RevOps,
001Ab000002rNKGIA2,Sage,THE Sage Group PLC,United Kingdom,EMEA,Sage,THE SAGE GROUP PLC,Fenergo RevOps,
001SZ0000078GC9YAM,Sage Advisory Services,"Sage Advisory Services, Ltd. CO.",United States,AMER,Sage Advisory Services,"Sage Advisory Services, Ltd. CO.",Fenergo RevOps,
001SZ00000Gl2hvYAB,Sagicor Group,Sagicor Group Jamaica Ltd,Jamaica,AMER,Sagicor Group,SAGICOR GROUP JAMAICA LTD,Fenergo RevOps,
001Ab000002rNo8IAE,Sainsbury's Bank,Sainsbury's Bank plc,United Kingdom,EMEA,Sainsbury?s,SAINSBURY (J) PLC,Fenergo RevOps,
0013X00003pF3VJQA0,Sainsbury's Bank,Sainsbury's Bank plc,United Kingdom,EMEA,Sainsbury?s,SAINSBURY (J) PLC,Fenergo RevOps,Sainsbury's Bank
001Ab0000032hzKIAQ,Saldo Bank UAB,Saldo Bank UAB,Lithuania,EMEA,Saldo Finance,SALDO FINANCE OY,Elaine Zhang,Saldo Finance
001Ab000002rOTwIAM,Saldo Finance,Saldo Finance Oy,Finland,EMEA,Saldo Finance,SALDO FINANCE OY,Fenergo RevOps,
0010O00002PtyBUQAZ,Salem Five Cents Savings Bank,Salem Five Cents Savings Bank,United States,AMER,Salem Five Cents Savings Bank,SALEM FIVE BANCORP,Fenergo RevOps,
0010O00001oHk7oQAC,Salesforce (GLOBAL),,United States,AMER,Salesforce,,Matt Edwards,
0013X00002TcnfrQAB,Sallie Mae,Sallie MAE,United States,AMER,Sallie Mae,SLM CORPORATION,Fenergo RevOps,
001Ab000002rOofIAE,Salt Edge,"Salt Edge Usa, Inc.",Canada,AMER,Salt Edge,"SALT EDGE USA, INC.",Fenergo RevOps,
001SZ000007CDLEYA4,Salt River Project,Salt River Project,United States,AMER,Salt River Project,SALT RIVER PROJECT,Jan Dinger,
001Ab000002rNaeIAE,Salt.,Salt Mobile SA,Switzerland,EMEA,Salt,SALT MOBILE SA,Fenergo RevOps,
001Ab0000033HGVIA2,Saltgate,Saltgate Limited,Jersey,EMEA,Saltgate,Saltgate Limited,David Warnock,
001Ab0000030SMDIA2,Salto Pagamentos,Salto Pagamentos Ltda,Brazil,AMER,Salto Pagamentos,Salto Pagamentos Ltda,Fenergo RevOps,
001Ab000002rPCfIAM,Salv,Salv OU,Estonia,EMEA,Salv,SALV OU,Fenergo RevOps,
001SZ00000Gyum7YAB,Sama Money,Saudi Arabian Monetary Agency,Saudi Arabia,EMEA,Saudi Arabian Monetary Agency,THE KINGDOM OF SAUDI ARABIA,Fenergo RevOps,Saudi Arabian Monetary Authority
0012000001f4dSRAAY,Saman Bank,Saman Bank,Iran,EMEA,Saman Bank,SAMAN BANK,Sean Moore,
0010O00001jM1rtQAC,Samba Capital & Investment Management,Samba Assets ABD Investment Management Company Cjsc SPC,Saudi Arabia,EMEA,Samba Capital,Samba Assets ABD Investment Management Company Cjsc SPC,Fenergo RevOps,
0013X000032FZHXQA4,Samba Financial Group,Samba Financial Group,Saudi Arabia,EMEA,Samba Financial Group,Samba Financial Group,Fenergo RevOps,
001SZ00000Pw2khYAB,Sampo Group,Sampo Oyj,Finland,EMEA,Sampo Oyj,SAMPO OYJ,Sean Moore,
001SZ000007CDLFYA4,San Antonio Water System,SAN Antonio Water System,United States,AMER,San Antonio Water System,SAN ANTONIO WATER SYSTEM,Jan Dinger,
001Ab000002xRzdIAE,San Diego County Credit Union,SAN Diego County Credit Union,United States,AMER,San Diego County Credit Union,SAN Diego County Credit Union,Fenergo RevOps,
001SZ00000AgH6kYAF,San Francisco Public Utilities Commission,SAN Francisco Public Utilities Commission,United States,AMER,San Francisco Public Utilities Commission,SAN Francisco Public Utilities Commission,Fenergo RevOps,
0013X00002i4cpxQAA,San Juan Mercantile Bank & Trust,Mercantile Bank International Corp,United States,AMER,San Juan Mercantile Bank & Trust,Mercantile Bank International Corp,Fenergo RevOps,
001SZ00000NSzo9YAD,Sand Hill East,Sandhilleast LLC,United States,AMER,Sand Hill East,Sandhilleast LLC,Fenergo RevOps,
001SZ00000LPXGFYA5,SandboxAQ,"SB Technologies, Inc.",United States,AMER,SandboxAQ,"SB TECHNOLOGIES, INC.",Fenergo RevOps,
001SZ000008uORpYAM,Sanders Capital,Sanders Capital LLC,United States,AMER,Sanders Capital,Sanders Capital LLC,Fenergo RevOps,
001SZ000008uOROYA2,Sands Capital Management,Sands Capital Management LLC,United States,AMER,Sands Capital Management,"SANDS CAPITAL MANAGEMENT, LLC",Fenergo RevOps,
0010O00002PtyBXQAZ,Sandy Spring Bank,Sandy Spring Bank,United States,AMER,Atlantic Union Bankshares,ATLANTIC UNION BANKSHARES CORPORATION,Fenergo RevOps,Atlantic Union Bank
001SZ00000MwVA4YAN,Sankus Wealth Solutions,Sankus Wealth Solutions LLC,United States,AMER,Sankus Wealth Solutions,Sankus Wealth Solutions LLC,Fenergo RevOps,
0012000001bIRqxAAG,Sanlam Financial Services,Sanlam Investments UK Limited,United Kingdom,EMEA,Sanlam Financial Services,SANLAM LTD,Fenergo RevOps,
001SZ00000hMoC1YAK,Sanlam Group,,South Africa,EMEA,Sanlam Group,,Ian McLoughlin,
0013X00002V7TLRQA3,Sanne Group,Apex Group Hold CO (UK) Limited,United Kingdom,EMEA,Sanne Group,GENSTAR CAPITAL MANAGEMENT LLC,Fenergo RevOps,Genstar Capital
0012000001WUUauAAH,Santander,Santander Consumer Finance,Spain,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,
001Ab000003j5qdIAA,SANTANDER ASSET MANAGEMENT,Santander Asset Management SA Sgiic,Spain,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
0013X00003qQ8FvQAK,Santander Asset Management Germany,"SANTANDER ASSET MANAGEMENT, S.A. SGIIC, German Branch",Germany,EMEA,Santander,BANCO SANTANDER SA,Nuala Kelly,Santander
001Ab000002rP6yIAE,Santander Bank Polska SA,Santander Bank Polska S.A.,Poland,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
001Ab000002VzhEIAS,Santander China,Banco Santander SA,China,APAC,Santander,BANCO SANTANDER SA,Fenergo RevOps,Santander
0013X00003bK9pEQAS,Santander Colombia,Banco Santander de Negocios Colombia SA,Colombia,AMER,Santander,BANCO SANTANDER SA,Fenergo RevOps,Santander
0013X00003LPariQAD,SANTANDER CONSUMER BANK,Santander Consumer Bank AS,Norway,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
001Ab000002xTOLIA2,SANTANDER CONSUMER BANK AG,Santander Consumer Bank AG,Germany,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
001Ab000002xTP3IAM,SANTANDER CONSUMER BANK AS,Santander Consumer Bank AS,Norway,EMEA,Santander,BANCO SANTANDER SA,Sean Moore,Santander
001Ab000002xTOKIA2,SANTANDER CONSUMER BANK AS,Santander Consumer Bank AS,Norway,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
001Ab000002rNBdIAM,Santander Consumer Bank SA,Santander Consumer Bank AS,Norway,EMEA,Santander,BANCO SANTANDER SA,Alexander Hase,Santander
0013X00003gnMl4QAE,Santander Private Banking,Santander Private Banking UK Limited,United Kingdom,EMEA,Santander,BANCO SANTANDER SA,Fenergo RevOps,Santander
0010O00001gyzFTQAY,Santander US,"Santander Holdings USA, Inc",United States,AMER,Santander,BANCO SANTANDER SA,Fenergo RevOps,Santander
001Ab000002xROUIA2,Santander USA,"Santander Bank, National Association",United States,AMER,Santander,BANCO SANTANDER SA,Mick Furlong,Santander
001Ab000003gNRSIA2,Saptain,Saptain Europe Sociedad Limitada.,Spain,EMEA,Saptain,SAPTAIN EUROPE SOCIEDAD LIMITADA.,Fenergo RevOps,
001Ab000002xkh9IAA,SardexPay,Sardex S.P.A.,Italy,EMEA,SardexPay,SARDEX S.P.A.,Fenergo RevOps,
0013X00002ZQt9MQAT,SAS Institute Japan,SAS Institute Japan Ltd.,Japan,APAC,SAS Institute,SAS Institute Japan Ltd.,Yuan Emma Li,
001Ab000002rNCgIAM,Satispay,Satispay S.P.A.,Italy,EMEA,Satispay,SATISPAY S.P.A.,Fenergo RevOps,
0010O00001gzMx3QAE,Saudi Arabian Monetary Authority,Saudi Arabian Monetary Agency,Saudi Arabia,EMEA,Saudi Arabian Monetary Agency,THE KINGDOM OF SAUDI ARABIA,Fenergo RevOps,
0010O00002ILAalQAH,Saudi Arabian Monetary Authority,Saudi Arabian Monetary Agency,Saudi Arabia,EMEA,Saudi Arabian Monetary Agency,THE KINGDOM OF SAUDI ARABIA,Sean Moore,Saudi Arabian Monetary Authority
0012000001j9u4bAAA,Saudi British Bank (KSA),Saudi Awwal Bank,Saudi Arabia,EMEA,Saudi Awwal Bank,SAUDI AWWAL BANK,Fenergo RevOps,
001SZ00000MNlsnYAD,Saudi National Bank,Saudi National Bank,Saudi Arabia,EMEA,Saudi National Bank,SAUDI NATIONAL BANK,Ian McLoughlin,
001SZ00000MSQZBYA5,Save A Lot,"Save-A-Lot Holdings, Inc.",United States,AMER,Save A Lot,"SAVE-A-LOT HOLDINGS, INC.",Fenergo RevOps,
001Ab000002rOVbIAM,SaveMave,Savemave LTD,Cyprus,EMEA,SaveMave,Savemave LTD,Fenergo RevOps,
0010O000023gvy5QAA,Savills Investment Management,Savills IM Investco Limited,United Kingdom,EMEA,Savills,SAVILLS PLC,Margaret Kilroy,
001Ab000002eVVwIAM,Savills Italia S.r.l.,Savills Italia S.R.L.,Italy,EMEA,Savills,SAVILLS PLC,Fenergo RevOps,Savills Investment Management
001SZ00000IJhriYAD,Sax Technologies,SAX Technologies Limited,United Kingdom,EMEA,Sax Technologies,SAX TECHNOLOGIES LIMITED,Fenergo RevOps,
0012000001WUVa5AAH,Saxo Bank,Saxo Bank A/S,Denmark,EMEA,Saxo Bank,SAXO BANK A/S,Sean Moore,
0010O00002E8VMfQAN,Saxo Capital Markets Pte Ltd - Singapore Office,Saxo Capital Markets Pte. Ltd.,Singapore,APAC,Saxo Bank,SAXO BANK A/S,Laurent Lamarlere,Saxo Bank
001SZ00000MqfX3YAJ,Sayari,"Sayari, LLC",United States,AMER,Sayari,"Sayari, LLC",Fenergo RevOps,
001SZ000009OgH5YAK,Saybrus Partners Inc,Saybrus Partners INC,United States,AMER,Saybrus Partners,SAYBRUS PARTNERS INC,Fenergo RevOps,
0013X00003gmFOAQA2,Sayers,Sayers Advisory Pty Ltd,Australia,APAC,New Hampshire,NEW HAMPSHIRE PTY LTD,Fenergo RevOps,
001Ab000002rNrTIAU,SAZKA,SAZKA a.s.,Czech Republic,EMEA,Valea Foundation,VALEA FOUNDATION,Fenergo RevOps,
001Ab000002xRnNIAU,SBAB,SBAB Bank AB,Sweden,EMEA,Regeringskansliet,REGERINGSKANSLIET,Fenergo RevOps,
001Ab000002xRq5IAE,SBANKEN ASA,Sbanken Asa,Norway,EMEA,Sbanken,Sbanken Asa,Fenergo RevOps,
0012000001YcJ0PAAV,Sberbank,Sberbank of Russia,Russia,EMEA,Sberbank,GOVERNMENT OF THE RUSSIAN FEDERATION,Fenergo RevOps,
0010O00002IfC52QAF,Sberbank Switzerland AG,TradeXBank AG,Switzerland,EMEA,M3 Groupe Holding,M3 GROUPE HOLDING SA,Roger Leahy,
0013X00003VjaGPQAZ,SBI Capital Markets Limited,SBI Capital Markets Limited,India,APAC,SBI Capital Markets,GOVERNMENT OF INDIA,Fenergo RevOps,
0013X00002PHNvaQAH,"SBI Holdings, Inc.","SBI Holdings, Inc",Japan,APAC,SBI Holdings,"SBI HOLDINGS, INC",Yuan Emma Li,
0013X00002SVJYnQAP,SBI R3 Japan,"SBI R3 Japan Co., LTD",Japan,APAC,SBI Holdings,"SBI HOLDINGS, INC",Yuan Emma Li,"SBI Holdings, Inc."
0013X00002PHNvfQAH,SBI SECURITIES Co..Ltd.,"SBI Securities Co, Ltd",Japan,APAC,SBI Holdings,"SBI HOLDINGS, INC",Yuan Emma Li,"SBI Holdings, Inc."
001Ab000002qRrbIAE,SBM Bank India,SBM Bank (India) Ltd,India,APAC,SBM Holdings,SBM HOLDINGS LTD,Fenergo RevOps,State Bank of Mauritius Limited
001Ab000002xTPKIA2,SBM BANK MAURITIUS LTD,SBM Bank Mauritius Ltd,Mauritius,EMEA,SBM Holdings,SBM HOLDINGS LTD,Ian McLoughlin,State Bank of Mauritius Limited
001SZ000007G9jHYAS,SBM Offshore,SBM Offshore N.V.,Netherlands,EMEA,SBM Offshore,SBM OFFSHORE N.V.,Stephen Florence,
001Ab000003PpMsIAK,SC Ventures,,Singapore,APAC,SC Ventures,SC Ventures,Fenergo RevOps,
001Ab000002rNtSIAU,Scalable Capital (TM),Scalable GmbH,Germany,EMEA,Scalable Capital,Scalable GmbH,Fenergo RevOps,
001Ab000002rNArIAM,Scalapay,Scalapay S.R.L.,Italy,EMEA,Scalapay,SCALAPAY LIMITED,Fenergo RevOps,
001SZ00000NZUFhYAP,SCAYLE Payments,SCAYLE Payments GmbH,Germany,EMEA,SCAYLE Payments,ABOUT YOU HOLDING SE,Fenergo RevOps,
001SZ000008SHhFYAW,Schelcher Prince Gestion,Schelcher Prince Investissements,France,EMEA,Schelcher Prince Gestion,Schelcher Prince Investissements,Fenergo RevOps,
001SZ000008uORoYAM,Schonfeld Strategic Advisors,Schonfeld Strategic Advisors LLC,United States,AMER,Schonfeld Strategic Advisors,SCHONFELD STRATEGIC ADVISORS LLC,Fenergo RevOps,
001Ab000002xRzfIAE,SchoolsFirst Federal Credit Union,Schoolsfirst Federal Credit Union,United States,AMER,SchoolsFirst Federal Credit Union,SCHOOLSFIRST FEDERAL CREDIT UNION,Fenergo RevOps,
001SZ00000yANFNYA4,Schroder Investment Management (Hong Kong) Limited,Schroder Investment Management (Hong Kong) Limited,Hong Kong,APAC,Schroders,SCHRODERS PLC,Laurent Lamarlere,Schroders
001Ab000002xRzQIAU,Schroder Investment Management North America Inc.,Schroder Investment Management North America Inc.,United States,AMER,Schroders,SCHRODERS PLC,Fenergo RevOps,Schroders
0012000001WUUbIAAX,Schroders,Schroders Plc,United Kingdom,EMEA,Schroders,SCHRODERS PLC,Roger Leahy,
001SZ00000GiPeFYAV,Science Card,Science Card Limited,United Kingdom,EMEA,Science Card,SCIENCE CARD LIMITED,Fenergo RevOps,
0013X00003XUFLYQA5,Scope Group,Scope Management SE,Germany,EMEA,Scope Group,Scope Management SE,Fenergo RevOps,
001Ab000002rOdnIAE,SCOR,Scor SE,France,EMEA,SCOR,SCOR SE,Stephen Florence,
001Ab000002rO8OIAU,Score & Secure Payment | SSP,Score & Secure Payment,France,EMEA,SSP,CLAMAE GROUP,Fenergo RevOps,
0012000001WUV1UAAX,Scotiabank,Bank of Nova Scotia,Canada,AMER,Scotia,BANK OF NOVA SCOTIA,Rob Henley,
0013X000031uX1UQAU,Scotiabank (Hong Kong) Limited,Scotiabank (Hong Kong) Limited,Hong Kong,APAC,Scotia,BANK OF NOVA SCOTIA,Laurent Lamarlere,Scotiabank
0013X00003SREXgQAP,Scotiabank Colpatria,Bank of Nova Scotia,Canada,AMER,Scotia,BANK OF NOVA SCOTIA,Fenergo RevOps,Scotiabank
001Ab000002rOKKIA2,Scottish Widows,SW Funding PLC,United Kingdom,EMEA,Scottish Widows,LLOYDS BANKING GROUP PLC,Fenergo RevOps,Lloyds Banking Group
001SZ000007CDK5YAO,ScottishPower,Scottish Power Limited,United Kingdom,EMEA,Iberdrola,"IBERDROLA, SOCIEDAD ANONIMA",Sean Moore,Iberdrola
0012000001WUVqyAAH,SCS Financial,SCS Financial Services LLC,United States,AMER,SCS Financial,SCS Financial Services LLC,Fenergo RevOps,
001SZ000008uORiYAM,Sculptor Capital,"Sculptor Capital Management, Inc.",United States,AMER,Sculptor Capital,RITHM CAPITAL CORP,Robert Van Atta,
001Ab000002xS2cIAE,SeaBank,Southeast Asia Commercial Joint Stock Bank,Viet Nam,APAC,SeaBank,Southeast Asia Commercial Joint Stock Bank,Fenergo RevOps,
